"level1_mapping_name","level4_name","cnt","day","pt","active_store","avg_cnt","state1","state2","state_detailed","tem1","tem2","wind_dir","wind_power","wind_state","humidity","abnormal"
"直营","天津","55669","2019-06-07 00:00:00","20190607","1245","44.7140562248996","4","2","雷阵雨转阴","22","33","暂无实况","0","南风微风级转西南风3-4级","65","0"
"直营","天津","52753","2019-06-08 00:00:00","20190608","1239","42.577078288942694","2","0","阴转晴","21","31","东北风","2","北风3-4级","47","0"
"直营","天津","49750","2019-06-09 00:00:00","20190609","1247","39.895749799518846","0","0","晴","20","31","南风","2","西南风微风级转东南风3-4级","63","0"
"直营","天津","47431","2019-06-10 00:00:00","20190610","1297","36.56977640709329","0","0","晴","21","30","东南风","1","东南风微风级转3-4级","57","0"
"直营","天津","49565","2019-06-11 00:00:00","20190611","1303","38.039140445126634","1","2","多云转阴","23","34","东南风","2","南风微风级转西南风3-4级","56","0"
"直营","天津","49281","2019-06-12 00:00:00","20190612","1294","38.084234930448225","2","2","阴","25","31","西风","1","西风微风级转北风3-4级","54","0"
"直营","天津","49667","2019-06-13 00:00:00","20190613","1289","38.53141970519783","1","0","多云转晴","21","33","东北风","1","北风转东北风微风级","62","0"
"直营","天津","52702","2019-06-14 00:00:00","20190614","1310","40.23053435114504","0","1","晴转多云","22","30","东风","2","东风微风级转东南风3-4级","60","0"
"直营","天津","57193","2019-06-15 00:00:00","20190615","1321","43.29523088569265","4","4","雷阵雨","21","26","东南风","2","东风4-5级转3-4级","53","0"
"直营","天津","51370","2019-06-16 00:00:00","20190616","1239","41.46085552865214","1","1","多云","19","31","东北风","1","东北风转东风微风级","62","0"
"直营","天津","50193","2019-06-17 00:00:00","20190617","1297","38.699306090979185","2","4","阴转雷阵雨","22","33","东南风","1","东风微风级转3-4级","59","0"
"直营","天津","51356","2019-06-18 00:00:00","20190618","1289","39.84173778122576","2","1","阴转多云","25","33","东风","1","东风微风级转东南风3-4级","65","0"
"直营","天津","49726","2019-06-19 00:00:00","20190619","1286","38.66718506998445","2","0","阴转晴","23","34","东风","1","东风转东南风微风级","77","0"
"直营","天津","52460","2019-06-20 00:00:00","20190620","1290","40.666666666666664","1","1","多云","24","29","东风","2","东南风转东风4-5级","64","0"
"直营","天津","54736","2019-06-21 00:00:00","20190621","1305","41.94329501915709","1","0","多云转晴","22","33","东南风","2","北风转西风微风级","51","0"
"直营","天津","55701","2019-06-22 00:00:00","20190622","1299","42.87990762124711","0","0","晴","24","35","南风","2","南风微风级转东南风3-4级","33","0"
"直营","天津","51628","2019-06-23 00:00:00","20190623","1275","40.49254901960784","0","1","晴转多云","25","36","东南风","2","南风微风级转东南风3-4级","49","0"
"直营","天津","49195","2019-06-24 00:00:00","20190624","1293","38.04717710750193","0","1","晴转多云","25","35","南风","2","南风转东南风3-4级","40","0"
"直营","天津","50860","2019-06-25 00:00:00","20190625","1316","38.64741641337386","1","2","多云转阴","26","33","南风","2","南风转东南风3-4级","43","0"
"直营","天津","51411","2019-06-26 00:00:00","20190626","1327","38.742275810097965","1","1","多云","24","34","南风","2","东南风转西南风微风级","53","0"
"直营","天津","51516","2019-06-27 00:00:00","20190627","1314","39.205479452054796","4","4","雷阵雨","24","32","南风","2","南风转西南风微风级","44","0"
"直营","天津","55207","2019-06-28 00:00:00","20190628","1331","41.4778362133734","2","2","阴","24","34","南风","1","南风微风级转西北风3-4级","60","0"
"直营","天津","55822","2019-06-29 00:00:00","20190629","1333","41.87696924231058","0","1","晴转多云","22","31","西北风","2","北风4-5级转3-4级","26","0"
"直营","天津","52767","2019-06-30 00:00:00","20190630","1304","40.46549079754601","0","0","晴","23","35","西南风","1","东南风转北风微风级","54","0"
"直营","天津","50350","2019-07-01 00:00:00","20190701","1298","38.7904468412943","1","2","多云转阴","26","35","东南风","2","南风微风级转东南风3-4级","59","0"
"直营","天津","48910","2019-07-02 00:00:00","20190702","1313","37.25057121096725","2","0","阴转晴","25","37","东南风","2","东南风3-4级转北风微风级","54","0"
"直营","天津","51260","2019-07-03 00:00:00","20190703","1329","38.57035364936042","0","0","晴","27","39","南风","2","南风微风级转3-4级","36","0"
"直营","天津","51845","2019-07-04 00:00:00","20190704","1352","38.34689349112426","1","4","多云转雷阵雨","28","34","西南风","2","南风转东南风3-4级","35","0"
"直营","天津","48687","2019-07-05 00:00:00","20190705","1343","36.2524199553239","4","8","雷阵雨转中雨","23","29","东南风","2","南风转东南风3-4级","80","-5370"
"直营","天津","49119","2019-07-06 00:00:00","20190706","1267","38.767955801104975","9","2","大雨转阴","21","28","东北风","1","东北风4-5级转东风3-4级","89","-6242"
"直营","天津","51714","2019-07-07 00:00:00","20190707","1309","39.506493506493506","1","0","多云转晴","23","31","北风","1","东北风微风级","82","0"
"直营","天津","53259","2019-07-08 00:00:00","20190708","1358","39.21870397643593","2","4","阴转雷阵雨","23","28","西北风","1","南风转东南风微风级","60","0"
"直营","天津","51536","2019-07-09 00:00:00","20190709","1383","37.26391901663051","4","3","雷阵雨转阵雨","21","28","南风","1","东风微风级转3-4级","73","0"
"直营","天津","52616","2019-07-10 00:00:00","20190710","1399","37.609721229449605","1","1","多云","22","30","东南风","2","东北风微风级","75","0"
"直营","天津","53001","2019-07-11 00:00:00","20190711","1385","38.26787003610108","1","1","多云","23","33","西南风","1","西南风微风级","66","0"
"直营","天津","54433","2019-07-12 00:00:00","20190712","1395","39.02007168458781","0","4","晴转雷阵雨","23","34","南风","2","西南风转东南风微风级","66","0"
"直营","天津","57486","2019-07-13 00:00:00","20190713","1387","41.44628695025234","2","2","阴","24","33","东南风","1","东风转东南风微风级","53","0"
"直营","天津","54740","2019-07-14 00:00:00","20190714","1357","40.33898305084746","1","0","多云转晴","23","34","西南风","1","东南风微风级","71","0"
"直营","天津","52338","2019-07-15 00:00:00","20190715","1399","37.411007862759114","1","1","多云","25","32","东南风","1","东南风微风级转3-4级","59","0"
"直营","天津","52647","2019-07-16 00:00:00","20190716","1396","37.71275071633238","2","2","阴","25","31","东南风","2","东南风微风级转东北风3-4级","62","0"
"直营","天津","54265","2019-07-17 00:00:00","20190717","1430","37.94755244755245","2","1","阴转多云","25","32","东南风","1","东南风微风级转3-4级","68","0"
"直营","天津","53446","2019-07-18 00:00:00","20190718","1391","38.42271746944644","1","1","多云","25","34","东南风","2","东南风微风级转3-4级","73","0"
"直营","天津","56899","2019-07-19 00:00:00","20190719","1447","39.32204561161023","","","","","","","","","","0"
"直营","天津","55858","2019-07-20 00:00:00","20190720","1411","39.58752657689582","2","0","阴转晴","24","37","西南风","1","西南风微风级","90","0"
"直营","天津","54928","2019-07-21 00:00:00","20190721","1377","39.88961510530138","0","2","晴转阴","28","36","西南风","1","西南风转东南风微风级","59","0"
"直营","天津","50742","2019-07-22 00:00:00","20190722","1414","35.88543140028288","8","2","中雨转阴","24","32","东南风","1","南风转西南风微风级","72","0"
"直营","天津","52015","2019-07-23 00:00:00","20190723","1399","37.18012866333095","0","0","晴","26","38","暂无实况","0","西南风微风级","70","0"
"直营","天津","53176","2019-07-24 00:00:00","20190724","1443","36.85100485100485","2","4","阴转雷阵雨","27","35","西南风","1","南风转东南风微风级","56","0"
"直营","天津","53701","2019-07-25 00:00:00","20190725","1438","37.3442280945758","0","0","晴","27","38","东北风","4","南风微风级转3-4级","56","0"
"直营","天津","54850","2019-07-26 00:00:00","20190726","1435","38.22299651567944","0","0","晴","28","36","东南风","1","南风微风级转东南风3-4级","67","0"
"直营","天津","57311","2019-07-27 00:00:00","20190727","1407","40.73276474769012","1","4","多云转雷阵雨","28","35","东南风","2","东南风3-4级转微风级","79","0"
"直营","天津","54496","2019-07-28 00:00:00","20190728","1370","39.77810218978102","4","10","雷阵雨转暴雨","26","30","东南风","2","东南风转南风微风级","71","0"
"直营","天津","45588","2019-07-29 00:00:00","20190729","1322","34.48411497730711","7","0","小雨转晴","24","35","北风","1","西风转西南风微风级","86","-6296"
"直营","天津","55820","2019-07-30 00:00:00","20190730","1428","39.089635854341736","0","0","晴","26","35","西南风","2","西南风转西风微风级","73","0"
"直营","天津","54981","2019-07-31 00:00:00","20190731","1459","37.68403015764222","4","4","雷阵雨","27","31","西风","2","南风微风级","68","0"
"直营","天津","52675","2019-08-01 00:00:00","20190801","1444","36.47853185595568","8","4","中雨转雷阵雨","24","29","东北风","2","东北风转东风微风级","78","0"
"直营","天津","51536","2019-08-02 00:00:00","20190802","1431","36.01397624039134","4","4","雷阵雨","24","30","东风","1","东风转东南风微风级","85","0"
"直营","天津","60347","2019-08-03 00:00:00","20190803","1480","40.775","4","2","雷阵雨转阴","25","30","南风","1","东南风转东北风微风级","76","0"
"直营","天津","53517","2019-08-04 00:00:00","20190804","1443","37.08731808731809","4","8","雷阵雨转中雨","24","29","东南风","1","东南风微风级","90","0"
"直营","天津","51855","2019-08-05 00:00:00","20190805","1469","35.29952348536419","4","4","雷阵雨","25","31","东北风","1","东南风转南风微风级","77","0"
"直营","济南","66954","2019-06-07 00:00:00","20190607","1124","59.56761565836299","4","4","雷阵雨","23","33","南风","2","南风3-4级","42","0"
"直营","济南","62603","2019-06-08 00:00:00","20190608","1116","56.09587813620072","2","0","阴转晴","23","31","南风","2","南风转北风3-4级","40","0"
"直营","济南","57377","2019-06-09 00:00:00","20190609","1116","51.41308243727599","0","0","晴","19","33","东南风","2","南风微风级","45","0"
"直营","济南","54733","2019-06-10 00:00:00","20190610","1169","46.82035928143713","0","0","晴","22","35","东南风","1","南风微风级","39","0"
"直营","济南","56776","2019-06-11 00:00:00","20190611","1190","47.7109243697479","0","0","晴","26","36","东南风","3","南风3-4级","34","0"
"直营","济南","56597","2019-06-12 00:00:00","20190612","1184","47.801520270270274","0","1","晴转多云","26","35","南风","2","南风3-4级","30","0"
"直营","济南","56903","2019-06-13 00:00:00","20190613","1191","47.77749790092359","1","0","多云转晴","26","35","西南风","2","南风3-4级转北风微风级","43","0"
"直营","济南","62644","2019-06-14 00:00:00","20190614","1186","52.81956155143339","0","0","晴","25","37","东南风","1","北风转南风微风级","42","0"
"直营","济南","70768","2019-06-15 00:00:00","20190615","1214","58.29324546952224","1","1","多云","26","36","东南风","3","北风3-4级","39","0"
"直营","济南","62592","2019-06-16 00:00:00","20190616","1191","52.55415617128463","1","1","多云","24","35","北风","2","北风转南风微风级","50","0"
"直营","济南","55881","2019-06-17 00:00:00","20190617","1166","47.9253859348199","1","0","多云转晴","25","37","西南风","2","南风微风级","34","0"
"直营","济南","55548","2019-06-18 00:00:00","20190618","1191","46.63979848866499","0","1","晴转多云","28","38","西南风","3","南风3-4级","37","0"
"直营","济南","56475","2019-06-19 00:00:00","20190619","1197","47.18045112781955","1","4","多云转雷阵雨","25","35","东南风","1","南风3-4级","51","0"
"直营","济南","53134","2019-06-20 00:00:00","20190620","1200","44.278333333333336","1","0","多云转晴","25","36","东南风","1","南风微风级转东北风3-4级","85","0"
"直营","济南","63179","2019-06-21 00:00:00","20190621","1234","51.19854132901135","0","0","晴","24","35","东风","2","东北风微风级转3-4级","47","0"
"直营","济南","68711","2019-06-22 00:00:00","20190622","1261","54.4892942109437","0","0","晴","24","37","东南风","2","东北风微风级","43","0"
"直营","济南","60562","2019-06-23 00:00:00","20190623","1194","50.721943048576215","0","1","晴转多云","26","37","东风","1","南风微风级转3-4级","40","0"
"直营","济南","56524","2019-06-24 00:00:00","20190624","1218","46.407224958949094","1","1","多云","26","34","南风","3","南风3-4级转微风级","39","0"
"直营","济南","59551","2019-06-25 00:00:00","20190625","1232","48.33685064935065","0","0","晴","23","35","东南风","2","南风微风级","44","0"
"直营","济南","59451","2019-06-26 00:00:00","20190626","1271","46.774980330448464","0","1","晴转多云","24","35","南风","1","南风微风级","32","0"
"直营","济南","60332","2019-06-27 00:00:00","20190627","1252","48.18849840255591","4","4","雷阵雨","24","31","西南风","1","南风3-4级","44","0"
"直营","济南","56872","2019-06-28 00:00:00","20190628","1224","46.4640522875817","2","0","阴转晴","22","38","南风","1","南风微风级","86","-8202"
"直营","济南","69480","2019-06-29 00:00:00","20190629","1257","55.2744630071599","1","0","多云转晴","24","34","东南风","1","微风","58","0"
"直营","济南","64445","2019-06-30 00:00:00","20190630","1274","50.584772370486654","0","0","晴","22","35","东风","2","微风转南风微风级","53","0"
"直营","济南","61247","2019-07-01 00:00:00","20190701","1257","48.72474144789181","0","1","晴转多云","24","37","东南风","2","南风微风级","34","0"
"直营","济南","58020","2019-07-02 00:00:00","20190702","1238","46.865912762520196","1","0","多云转晴","27","38","东北风","3","南风3-4级转微风级","67","0"
"直营","济南","60642","2019-07-03 00:00:00","20190703","1277","47.48786217697729","0","0","晴","27","38","东风","1","南风微风级转3-4级","42","0"
"直营","济南","63020","2019-07-04 00:00:00","20190704","1275","49.42745098039216","1","1","多云","29","38","南风","3","南风4-5级","39","0"
"直营","济南","67013","2019-07-05 00:00:00","20190705","1265","52.97470355731225","4","9","雷阵雨转大雨","22","33","南风","3","南风3-4级转微风","37","0"
"直营","济南","63417","2019-07-06 00:00:00","20190706","1199","52.89157631359466","4","4","雷阵雨","19","28","东北风","2","微风","81","-6606"
"直营","济南","68135","2019-07-07 00:00:00","20190707","1215","56.07818930041152","1","1","多云","20","29","东风","2","微风","79","0"
"直营","济南","64905","2019-07-08 00:00:00","20190708","1236","52.512135922330096","1","1","多云","21","29","东风","2","东北风微风级","69","0"
"直营","济南","61560","2019-07-09 00:00:00","20190709","1269","48.51063829787234","2","4","阴转雷阵雨","22","28","暂无实况","0","东北风微风级","72","0"
"直营","济南","64647","2019-07-10 00:00:00","20190710","1310","49.34885496183206","4","4","雷阵雨","21","29","东南风","1","南风微风级","84","0"
"直营","济南","67564","2019-07-11 00:00:00","20190711","1265","53.4102766798419","1","4","多云转雷阵雨","22","31","东南风","2","南风微风级","70","0"
"直营","济南","69035","2019-07-12 00:00:00","20190712","1286","53.681959564541216","1","1","多云","23","34","东南风","2","南风微风级","69","0"
"直营","济南","73580","2019-07-13 00:00:00","20190713","1254","58.676236044657095","1","4","多云转雷阵雨","23","34","东南风","1","南风微风级","57","0"
"直营","济南","69472","2019-07-14 00:00:00","20190714","1202","57.79700499168053","2","1","阴转多云","24","34","东风","2","南风微风级","58","0"
"直营","济南","66365","2019-07-15 00:00:00","20190715","1240","53.520161290322584","1","1","多云","25","34","东风","1","南风微风级","58","0"
"直营","济南","67463","2019-07-16 00:00:00","20190716","1263","53.414885193982585","1","1","多云","25","32","南风","1","南风转东北风微风级","55","0"
"直营","济南","65863","2019-07-17 00:00:00","20190717","1253","52.564245810055866","1","1","多云","24","34","东南风","1","南风转东北风微风级","78","0"
"直营","济南","66200","2019-07-18 00:00:00","20190718","1250","52.96","1","4","多云转雷阵雨","24","34","东风","2","东北风微风级","63","0"
"直营","济南","67936","2019-07-19 00:00:00","20190719","1263","53.78939034045922","1","1","多云","25","35","东南风","1","南风微风级","66","0"
"直营","济南","68620","2019-07-20 00:00:00","20190720","1221","56.1998361998362","1","1","多云","26","37","东北风","1","南风微风级","85","0"
"直营","济南","66822","2019-07-21 00:00:00","20190721","1178","56.72495755517827","1","1","多云","29","37","东南风","2","南风微风级","66","0"
"直营","济南","61908","2019-07-22 00:00:00","20190722","1213","51.03709810387469","4","8","雷阵雨转中雨","24","33","南风","3","南风3-4级","54","0"
"直营","济南","62763","2019-07-23 00:00:00","20190723","1192","52.65352348993289","1","1","多云","27","36","东南风","1","南风微风级","84","0"
"直营","济南","61878","2019-07-24 00:00:00","20190724","1203","51.43640897755611","1","4","多云转雷阵雨","28","37","东南风","1","南风3-4级转微风级","64","0"
"直营","济南","64485","2019-07-25 00:00:00","20190725","1231","52.3842404549147","1","1","多云","26","37","东南风","3","南风微风级","58","0"
"直营","济南","67031","2019-07-26 00:00:00","20190726","1249","53.66773418734988","1","4","多云转雷阵雨","26","34","东风","2","南风微风级","55","0"
"直营","济南","65975","2019-07-27 00:00:00","20190727","1248","52.864583333333336","2","1","阴转多云","27","36","西南风","1","南风微风级","81","0"
"直营","济南","64075","2019-07-28 00:00:00","20190728","1204","53.21843853820598","1","8","多云转中雨","26","36","南风","2","南风3-4级","69","0"
"直营","济南","60485","2019-07-29 00:00:00","20190729","1208","50.0703642384106","8","1","中雨转多云","25","34","南风","2","南风3-4级","93","0"
"直营","济南","68303","2019-07-30 00:00:00","20190730","1217","56.1240755957272","1","1","多云","25","37","南风","1","南风3-4级转微风级","69","0"
"直营","济南","65374","2019-07-31 00:00:00","20190731","1242","52.63607085346216","1","8","多云转中雨","25","32","东风","1","南风微风级","64","0"
"直营","济南","62889","2019-08-01 00:00:00","20190801","1249","50.35148118494796","4","4","雷阵雨","25","31","南风","2","微风","69","0"
"直营","济南","67693","2019-08-02 00:00:00","20190802","1243","54.45937248592116","4","1","雷阵雨转多云","23","31","东北风","1","南风微风级","89","0"
"直营","济南","76393","2019-08-03 00:00:00","20190803","1258","60.725755166931634","1","4","多云转雷阵雨","24","33","东风","2","东南风微风级","85","0"
"直营","济南","72435","2019-08-04 00:00:00","20190804","1236","58.60436893203884","1","4","多云转雷阵雨","24","30","东南风","3","南风微风级","62","0"
"直营","济南","65541","2019-08-05 00:00:00","20190805","1243","52.72807723250201","4","4","雷阵雨","24","30","东南风","2","南风微风级","76","0"
"直营","青岛","78439","2019-06-07 00:00:00","20190607","1837","42.69951007076756","1","4","多云转雷阵雨","19","22","南风","2","南风3-4级转4-5级","75","0"
"直营","青岛","66214","2019-06-08 00:00:00","20190608","1819","36.40131940626718","4","3","雷阵雨转阵雨","18","25","南风","3","南风转北风3-4级","93","-12917"
"直营","青岛","73466","2019-06-09 00:00:00","20190609","1846","39.79739978331528","1","0","多云转晴","17","26","北风","3","北风3-4级转4-5级","81","0"
"直营","青岛","70217","2019-06-10 00:00:00","20190610","1862","37.71052631578947","0","0","晴","17","23","南风","2","南风微风级转3-4级","89","0"
"直营","青岛","72341","2019-06-11 00:00:00","20190611","1910","37.874869109947646","0","0","晴","17","22","南风","2","南风3-4级","94","0"
"直营","青岛","72007","2019-06-12 00:00:00","20190612","1882","38.26089266737513","0","1","晴转多云","18","22","东南风","3","南风3-4级","95","0"
"直营","青岛","72112","2019-06-13 00:00:00","20190613","1884","38.276008492569005","2","2","阴","18","22","东南风","2","南风3-4级","96","0"
"直营","青岛","74905","2019-06-14 00:00:00","20190614","1885","39.737400530503976","0","0","晴","18","28","南风","2","南风转北风3-4级","95","0"
"直营","青岛","80403","2019-06-15 00:00:00","20190615","1880","42.76755319148936","0","1","晴转多云","18","23","东风","1","南风3-4级","63","0"
"直营","青岛","79388","2019-06-16 00:00:00","20190616","1884","42.1380042462845","1","1","多云","20","25","东南风","2","南风3-4级","88","0"
"直营","青岛","69861","2019-06-17 00:00:00","20190617","1803","38.74708818635607","1","1","多云","20","23","东南风","2","南风3-4级","90","0"
"直营","青岛","69481","2019-06-18 00:00:00","20190618","1841","37.74090168386746","1","1","多云","20","23","南风","2","南风3-4级","93","0"
"直营","青岛","71620","2019-06-19 00:00:00","20190619","1852","38.67170626349892","1","4","多云转雷阵雨","20","23","南风","3","南风3-4级","96","0"
"直营","青岛","67438","2019-06-20 00:00:00","20190620","1815","37.15592286501377","4","1","雷阵雨转多云","20","26","东南风","2","南风转北风3-4级","96","0"
"直营","青岛","72773","2019-06-21 00:00:00","20190621","1868","38.95770877944325","1","0","多云转晴","20","29","东南风","3","北风3-4级","89","0"
"直营","青岛","77527","2019-06-22 00:00:00","20190622","1871","41.43613041154463","0","0","晴","20","27","东风","1","北风转南风3-4级","68","0"
"直营","青岛","77402","2019-06-23 00:00:00","20190623","1819","42.5519516217702","0","1","晴转多云","20","24","南风","2","南风3-4级","91","0"
"直营","青岛","69037","2019-06-24 00:00:00","20190624","1807","38.205312672938575","0","1","晴转多云","20","24","南风","2","南风4-5级转3-4级","93","0"
"直营","青岛","69854","2019-06-25 00:00:00","20190625","1814","38.50826901874311","1","1","多云","20","24","东南风","2","东南风3-4级","90","0"
"直营","青岛","71553","2019-06-26 00:00:00","20190626","1807","39.597675705589374","1","1","多云","19","25","东南风","2","南风微风级转3-4级","92","0"
"直营","青岛","71495","2019-06-27 00:00:00","20190627","1869","38.25307651150348","1","3","多云转阵雨","21","25","东南风","2","南风3-4级","93","0"
"直营","青岛","66975","2019-06-28 00:00:00","20190628","1810","37.00276243093923","3","1","阵雨转多云","22","27","南风","2","南风3-4级","98","0"
"直营","青岛","79268","2019-06-29 00:00:00","20190629","1852","42.80129589632829","1","1","多云","22","29","南风","3","南风3-4级转微风","91","0"
"直营","青岛","76641","2019-06-30 00:00:00","20190630","1791","42.79229480737018","2","0","阴转晴","22","30","东风","2","微风转南风3-4级","88","0"
"直营","青岛","71753","2019-07-01 00:00:00","20190701","1807","39.70835639180963","0","0","晴","21","28","南风","2","南风3-4级","84","0"
"直营","青岛","72957","2019-07-02 00:00:00","20190702","1792","40.712611607142854","4","1","雷阵雨转多云","22","26","东南风","2","南风3-4级","90","0"
"直营","青岛","73783","2019-07-03 00:00:00","20190703","1812","40.719094922737305","0","1","晴转多云","22","28","东南风","2","南风3-4级","93","0"
"直营","青岛","72974","2019-07-04 00:00:00","20190704","1807","40.38406198118428","1","0","多云转晴","23","27","东南风","2","南风3-4级","88","0"
"直营","青岛","75747","2019-07-05 00:00:00","20190705","1850","40.94432432432433","0","4","晴转雷阵雨","23","26","东南风","2","南风4-5级","85","0"
"直营","青岛","71900","2019-07-06 00:00:00","20190706","1795","40.05571030640669","4","4","雷阵雨","21","24","东南风","3","东南风4-5级","88","-8837"
"直营","青岛","72738","2019-07-07 00:00:00","20190707","1718","42.33876600698487","1","1","多云","20","27","东北风","1","东北风转东南风3-4级","84","0"
"直营","青岛","73909","2019-07-08 00:00:00","20190708","1828","40.431619256017505","1","1","多云","21","26","东南风","2","东南风3-4级","69","0"
"直营","青岛","73833","2019-07-09 00:00:00","20190709","1852","39.86663066954644","1","1","多云","21","26","东南风","1","东南风转东北风3-4级","84","0"
"直营","青岛","73305","2019-07-10 00:00:00","20190710","1826","40.14512595837897","1","1","多云","21","26","东风","1","东南风微风级转3-4级","86","0"
"直营","青岛","73034","2019-07-11 00:00:00","20190711","1787","40.86961387800783","4","1","雷阵雨转多云","22","26","南风","2","南风3-4级","92","0"
"直营","青岛","74914","2019-07-12 00:00:00","20190712","1802","41.57269700332964","4","4","雷阵雨","22","29","南风","2","南风3-4级","90","0"
"直营","青岛","78197","2019-07-13 00:00:00","20190713","1793","43.612381483547125","1","4","多云转雷阵雨","23","31","南风","2","南风3-4级","86","0"
"直营","青岛","76989","2019-07-14 00:00:00","20190714","1732","44.45092378752887","4","4","雷阵雨","22","29","南风","2","南风3-4级","85","0"
"直营","青岛","71454","2019-07-15 00:00:00","20190715","1725","41.42260869565217","1","1","多云","23","28","东南风","2","南风3-4级","80","0"
"直营","青岛","71665","2019-07-16 00:00:00","20190716","1736","41.28168202764977","1","1","多云","24","27","东南风","2","南风3-4级转东北风4-5级","88","0"
"直营","青岛","71546","2019-07-17 00:00:00","20190717","1727","41.42790966994789","1","3","多云转阵雨","23","28","东南风","2","东风转东北风4-5级","85","0"
"直营","青岛","68259","2019-07-18 00:00:00","20190718","1719","39.70855148342059","2","1","阴转多云","24","29","东风","2","东风转东南风3-4级","93","0"
"直营","青岛","72400","2019-07-19 00:00:00","20190719","1716","42.19114219114219","1","1","多云","24","32","东风","2","东北风3-4级转微风","76","0"
"直营","上海","1537741","2019-06-07 00:00:00","20190607","24161","63.64558586151235","1","1","多云","20","29","暂无实况","0","东北风转东风微风级","79","0"
"直营","青岛","73435","2019-07-20 00:00:00","20190720","1721","42.669959325973274","0","0","晴","25","31","西风","2","微风转南风3-4级","75","0"
"直营","上海","1463029","2019-06-08 00:00:00","20190608","24537","59.62542283082691","1","1","多云","21","29","东风","1","东南风微风级","78","0"
"直营","青岛","74431","2019-07-21 00:00:00","20190721","1703","43.70581327069877","0","0","晴","26","30","南风","2","南风3-4级","79","0"
"直营","上海","1495751","2019-06-09 00:00:00","20190609","24841","60.21299464594823","1","7","多云转小雨","22","31","暂无实况","0","东南风转东北风微风级","83","0"
"直营","青岛","69814","2019-07-22 00:00:00","20190722","1674","41.70489844683393","1","3","多云转阵雨","25","30","南风","2","南风3-4级","92","0"
"直营","上海","1560258","2019-06-10 00:00:00","20190610","25108","62.1418671339812","1","1","多云","20","28","北风","1","东北风3-4级转4-5级","75","0"
"直营","青岛","69719","2019-07-23 00:00:00","20190723","1683","41.425430778371954","8","3","中雨转阵雨","25","30","东风","2","南风3-4级","97","0"
"直营","上海","1628263","2019-06-11 00:00:00","20190611","25234","64.52655147816438","2","1","阴转多云","20","27","北风","1","东南风微风级转东风3-4级","76","0"
"直营","青岛","70483","2019-07-24 00:00:00","20190724","1707","41.290568248388986","1","4","多云转雷阵雨","26","30","东南风","2","南风微风级转3-4级","92","0"
"直营","上海","1648658","2019-06-12 00:00:00","20190612","25253","65.28562943016671","2","7","阴转小雨","21","25","暂无实况","0","东南风3-4级","74","0"
"直营","青岛","70255","2019-07-25 00:00:00","20190725","1731","40.586366262276144","2","1","阴转多云","26","31","东风","1","南风微风级转3-4级","94","0"
"直营","上海","1548244","2019-06-13 00:00:00","20190613","25094","61.69777636088308","7","1","小雨转多云","20","27","暂无实况","0","东北风转北风微风级","92","0"
"直营","青岛","74225","2019-07-26 00:00:00","20190726","1738","42.707134637514386","1","2","多云转阴","26","30","南风","2","南风3-4级","93","0"
"直营","上海","1713068","2019-06-14 00:00:00","20190614","25563","67.01357430661503","0","1","晴转多云","20","32","东北风","1","西北风转东风微风级","74","0"
"直营","青岛","78282","2019-07-27 00:00:00","20190727","1736","45.09331797235023","4","3","雷阵雨转阵雨","25","28","东南风","2","南风3-4级","92","0"
"直营","上海","1706110","2019-06-15 00:00:00","20190615","25570","66.72311302307392","1","1","多云","23","32","东北风","1","东南风微风级","65","0"
"直营","青岛","76360","2019-07-28 00:00:00","20190728","1673","45.64255827854154","4","4","雷阵雨","26","30","南风","2","南风3-4级","93","0"
"直营","上海","1681741","2019-06-16 00:00:00","20190616","25309","66.44833853569877","1","2","多云转阴","25","30","暂无实况","0","东南风3-4级转4-5级","60","0"
"直营","青岛","70743","2019-07-29 00:00:00","20190729","1669","42.38645895745956","1","4","多云转雷阵雨","27","31","东南风","2","南风4-5级","96","0"
"直营","上海","1668645","2019-06-17 00:00:00","20190617","25124","66.41637478108582","8","8","中雨","22","26","西北风","1","东南风5-6级","52","0"
"直营","青岛","69996","2019-07-30 00:00:00","20190730","1659","42.19168173598553","8","1","中雨转多云","25","30","南风","3","南风3-4级","90","0"
"直营","上海","1320229","2019-06-18 00:00:00","20190618","24392","54.12549196457855","7","1","小雨转多云","22","27","暂无实况","0","西风微风级转北风3-4级","100","-349810"
"直营","青岛","73968","2019-07-31 00:00:00","20190731","1737","42.58376511226252","4","4","雷阵雨","26","30","东南风","2","南风3-4级","91","0"
"直营","上海","1706554","2019-06-19 00:00:00","20190619","25298","67.45805992568583","1","7","多云转小雨","22","25","暂无实况","0","东南风微风级","86","0"
"直营","青岛","72804","2019-08-01 00:00:00","20190801","1752","41.554794520547944","4","4","雷阵雨","26","30","东南风","2","南风3-4级","93","0"
"直营","上海","1493101","2019-06-20 00:00:00","20190620","24999","59.726429057162285","9","7","大雨转小雨","21","24","暂无实况","0","东风微风级转3-4级","100","0"
"直营","青岛","72588","2019-08-02 00:00:00","20190802","1736","41.81336405529954","1","1","多云","25","30","东南风","2","南风3-4级","92","0"
"直营","上海","1701168","2019-06-21 00:00:00","20190621","25534","66.623639069476","1","1","多云","21","28","东风","1","东北风3-4级","92","0"
"直营","青岛","78757","2019-08-03 00:00:00","20190803","1772","44.44525959367946","1","3","多云转阵雨","25","29","东南风","2","东南风3-4级","92","0"
